DrugBank ID,Name,Drug Groups,SMILES,Formula,Doping,Drug Categories,Target_Names
DB00959,Methylprednisolone,approved; vet_approved,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,C22H30O5,1,"Adrenal Cortex Hormones, Adrenals, Anti-Acne Preparations, Anti-Acne Preparations for Topical Use, Anti-Inflammatory Agents, Antiemetics, Antineoplastic Agents, Autonomic Agents, Central Nervous System Agents, Compounds used in a research, industrial, or household setting, Corticosteroid Hormone Receptor Agonists, Corticosteroids, Corticosteroids for Systemic Use, Corticosteroids for Systemic Use, Plain, Corticosteroids, Dermatological Preparations, Corticosteroids, Weak (Group I), Cytochrome P-450 CYP2A6 Inducers, Cytochrome P-450 CYP2B6 Inducers, Cytochrome P-450 CYP2B6 Inducers (strength unknown), Cytochrome P-450 CYP2C19 Inducers, Cytochrome P-450 CYP2C19 Inducers (strength unknown), Cytochrome P-450 CYP2C8 Inducers, Cytochrome P-450 CYP2C8 Inducers (strength unknown), Cytochrome P-450 CYP2C9 Inducers, Cytochrome P-450 CYP2C9 Inducers (strength unknown), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Substrates, Dermatologicals, Experimental Unapproved Treatments for COVID-19, Fused-Ring Compounds, Gastrointestinal Agents, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Hyperglycemia-Associated Agents, Immunosuppressive Agents, Neuroprotective Agents, Ophthalmological and Otological Preparations, Ophthalmologicals, P-glycoprotein inducers, P-glycoprotein substrates, Peripheral Nervous System Agents, Pregnadienes, Pregnadienetriols, Pregnanes, Protective Agents, Sensory Organs, Steroids, Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins"," Glucocorticoid receptor,  Annexin A1,  20-ketosteroid reductase (20-hydroxysteroid dehydrogenase) (Protein Group),  11beta-hydroxysteroid dehydrogenase (Protein Group),  Cytochrome P450 3A4,  Cytochrome P450 3A Subfamily (Protein Group),  Cytochrome P450 2A6,  Cytochrome P450 1B1,  Cytochrome P450 2B6,  Cytochrome P450 2C8,  Cytochrome P450 2C19, 10. Cytochrome P450 2C9,  Serum albumin,  P-glycoprotein 1"
DB00960,Pindolol,approved; investigational,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,C14H20N2O2,1,"Adrenergic Agents, Adrenergic Antagonists, Adrenergic beta-Antagonists, Agents causing hyperkalemia, Alcohols, Amines, Amino Alcohols, Antidepressive Agents, Antihypertensive Agents, Antihypertensive Agents Indicated for Hypertension, Beta Blocking Agents, Non-Selective, Bradycardia-Causing Agents, Cardiovascular Agents, Central Nervous System Depressants, Cytochrome P-450 CYP2D6 Inhibitors, Cytochrome P-450 CYP2D6 Inhibitors (weak), Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Hypotensive Agents, Neurotransmitter Agents, OCT2 Substrates, Phenoxypropanolamines, Propanolamines, Propanols, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin 5-HT1 Receptor Antagonists, Serotonin 5-HT1A Receptor Antagonists, Serotonin Agents, Serotonin Receptor Antagonists, Vasodilating Agents"," Beta-1 adrenergic receptor,  Beta-2 adrenergic receptor,  Beta-3 adrenergic receptor,  5-hydroxytryptamine receptor 1A,  5-hydroxytryptamine receptor 1B,  UDP-glucuronosyltransferases (UGTs) (Protein Group),  Sulfotransferase (Protein Group),  Cytochrome P450 2D6,  alpha1-acid glycoprotein (Protein Group),  Solute carrier family 22 member 2"
DB12370,Ipamorelin,investigational,CC(C)(N)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@H](CC1=CC=C2C=CC=CC2=C1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCCN)C(N)=O,C38H49N9O5,1,"Amino Acids, Peptides, and Proteins, Peptides",
DB15198,Dextromethadone,investigational,CCC(=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,C21H27NO,1,"Analgesics, Analgesics, Non-Narcotic, Central Nervous System Agents, Ketones, Peripheral Nervous System Agents, Sensory System Agents",
DB00983,Formoterol,approved; investigational,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,C19H24N2O4,1,"Adrenergic Agents, Adrenergic Agonists, Adrenergic beta-2 Receptor Agonists, Adrenergic beta-Agonists, Adrenergics for Systemic Use, Adrenergics, Inhalants, Agents producing tachycardia, Agents that produce hypertension, Agents to Treat Airway Disease, Alcohols, Amines, Amino Alcohols, Anti-Asthmatic Agents, Autonomic Agents, Bronchodilator Agents, Cytochrome P-450 CYP2A6 Substrates, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 Substrates, Drugs for Obstructive Airway Diseases, Ethanolamines, Long-acting beta-adrenoceptor agonists, OCT1 inhibitors, OCT1 substrates, Potential QTc-Prolonging Agents, QTc Prolonging Agents, Respiratory System Agents, Selective Beta 2-adrenergic Agonists, UGT1A9 Substrates, UGT2B7 substrates"," Beta-2 adrenergic receptor,  Beta-1 adrenergic receptor,  Beta-3 adrenergic receptor,  Cytochrome P450 2D6,  Cytochrome P450 2C19,  Cytochrome P450 2C9,  Cytochrome P450 2A6,  UDP-glucuronosyltransferase 1-8,  UDP-glucuronosyltransferase 1-9,  UDP-glucuronosyltransferase 2B7,  UDP-glucuronosyltransferase 2B15,  Serum albumin,  Solute carrier family 22 member 1,  Solute carrier family 22 member 3,  Solute carrier family 22 member 4,  Solute carrier family 22 member 5"
DB00984,Nandrolone phenpropionate,approved; illicit; investigational,[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],C27H34O3,1,"Anabolic Agents, Androgens, Estranes, Estrenes, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Nandrolone and esters, Steroids, Testosterone Congeners, Thyroxine-binding globulin inhibitors", Androgen receptor
DB15205,Capromorelin,investigational,CN1N=C2CCN(C[C@@]2(CC2=CC=CC=C2)C1=O)C(=O)[C@@H](COCC1=CC=CC=C1)NC(=O)C(C)(C)N,C28H35N5O4,1,,
DB00990,Exemestane,approved; investigational,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C,C20H24O2,1,"Androstanes, Androstenes, Antineoplastic Agents, Antineoplastic and Immunomodulating Agents, Aromatase Inhibitors, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates, Endocrine Therapy, Enzyme Inhibitors, Estrogen Antagonists, Fused-Ring Compounds, Hormone Antagonists, Hormone Antagonists and Related Agents, Hormones, Hormone Substitutes, and Hormone Antagonists, Steroid Synthesis Inhibitors, Steroids"," Cytochrome P450 19A1,  Cytochrome P450 19A1,  Cytochrome P450 3A4"
DB00999,Hydrochlorothiazide,approved; vet_approved,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,C7H8ClN3O4S2,1,"Amides, Antihypertensive Agents, Antihypertensive Agents Indicated for Hypertension, Benzothiadiazines, Cardiovascular Agents, Diuretics, Drugs causing inadvertant photosensitivity, Genito Urinary System and Sex Hormones, Gynecological Antiinfectives and Antiseptics, Heterocyclic Compounds, Fused-Ring, Hyperglycemia-Associated Agents, Hypotensive Agents, Increased Diuresis, Low-Ceiling Diuretics and Potassium-Sparing Agents, Membrane Transport Modulators, Natriuretic Agents, Nephrotoxic agents, Non Potassium Sparing Diuretics, OAT1/SLC22A6 inhibitors, OAT3/SLC22A8 Substrates, Photosensitizing Agents, Potential QTc-Prolonging Agents, QTc Prolonging Agents, Sodium Chloride Symporter Inhibitors, Sulfonamides, Sulfones, Sulfur Compounds, Thiazides"," Solute carrier family 12 member 3,  Calcium-activated potassium channel subunit alpha-1,  Serum albumin,  Solute carrier family 22 member 6,  Solute carrier family 22 member 8,  Solute carrier family 22 member 11,  Multidrug resistance-associated protein 4"
DB08357,Diethylene glycol diethyl ether,experimental,CCOCCOCCOCC,C8H18O3,1,," Acetylcholinesterase,  Uncharacterized lipoprotein YbbD,  Phosphoenolpyruvate-protein phosphotransferase"
DB01001,Salbutamol,approved; vet_approved,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,C13H21NO3,1,"Adrenergic Agents, Adrenergic Agonists, Adrenergic beta-2 Receptor Agonists, Adrenergic beta-Agonists, Adrenergics, Inhalants, Agents producing tachycardia, Agents that produce hypertension, Agents to Treat Airway Disease, Alcohols, Amines, Amino Alcohols, Anti-Asthmatic Agents, Autonomic Agents, Bronchodilator Agents, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Cytochrome P-450 Enzyme Inhibitors, Drugs for Obstructive Airway Diseases, Drugs that are Mainly Renally Excreted, Ethanolamines, Peripheral Nervous System Agents, Phenethylamines, Potential QTc-Prolonging Agents, QTc Prolonging Agents, Reproductive Control Agents, Respiratory System Agents, Selective Beta 2-adrenergic Agonists, Sympathomimetic (Adrenergic) Agents, Tocolytic Agents"," Beta-2 adrenergic receptor,  Beta-1 adrenergic receptor,  Beta-3 adrenergic receptor,  Cytochrome P450 3A4"
DB01006,Letrozole,approved; investigational,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,C17H11N5,1,"Agents Causing Muscle Toxicity, Antineoplastic Agents, Antineoplastic and Immunomodulating Agents, Aromatase Inhibitors, Cytochrome P-450 CYP2A6 Inhibitors, Cytochrome P-450 CYP2A6 Inhibitors (strong), Cytochrome P-450 CYP2A6 Substrates, Cytochrome P-450 CYP2C19 Inhibitors, Cytochrome P-450 CYP2C19 inhibitors (strength unknown), Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Endocrine Therapy, Enzyme Inhibitors, Estrogen Antagonists, Hormone Antagonists, Hormone Antagonists and Related Agents, Hormones, Hormone Substitutes, and Hormone Antagonists, Nitriles, P-glycoprotein substrates, Steroid Synthesis Inhibitors, Triazoles, UGT2B7 substrates"," Cytochrome P450 19A1,  Cytochrome P450 2C19,  UDP-glucuronosyltransferase 2B7,  Cytochrome P450 3A4,  Cytochrome P450 2A6,  Cytochrome P450 19A1,  Serum albumin,  P-glycoprotein 1"
DB08366,"3-({3-[(1S,4aS,6S,7S,9S,9aR)-1,6-dimethyl-2-oxodecahydro-6,9-epoxy-4a,7-methanobenzo[7]annulen-1-yl]propanoyl}amino)-2,4-dihydroxybenzoic acid",experimental,[H][C@]12C[C@]3([H])O[C@@]1(C)C[C@@]1(C2)CCC(=O)[C@@](C)(CCC(=O)NC2=C(O)C=CC(C(O)=O)=C2O)[C@]31[H],C24H29NO7,1,, 3-oxoacyl-[acyl-carrier-protein] synthase 2
DB05804,Prasterone sulfate,investigational,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OS(O)(=O)=O,C19H28O5S,1,"17-Ketosteroids, Adrenal Cortex Hormones, Androstanes, Androstenes, Androstenols, BSEP/ABCB11 Substrates, Cytochrome P-450 CYP3A7 Substrates, Dehydroepiandrosterone, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Ketosteroids, Steroids, Testosterone Congeners"," Cytochrome P450 19A1,  Cytochrome P450 3A7,  Prostaglandin G/H synthase 2,  Solute carrier family 22 member 8,  Solute carrier organic anion transporter family member 1A2,  Solute carrier organic anion transporter family member 1B1,  Solute carrier organic anion transporter family member 1B3,  Solute carrier organic anion transporter family member 2B1,  Solute carrier family 10 member 6,  Bile salt export pump"
DB05805,NS-2359,investigational,COC[C@H]1[C@H]2CC[C@@H](C[C@@H]1C1=CC(Cl)=C(Cl)C=C1)N2C,C16H21Cl2NO,1,"Alkaloids, Aza Compounds, Azabicyclo Compounds, Neurotransmitter Uptake Inhibitors",
DB05830,Trestolone,investigational,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C[C@@H](C)[C@@]21[H],C19H28O2,1,"Adrenal Cortex Hormones, Contraceptive Agents, Hormonal, Contraceptive Agents, Male, Estranes, Estrenes, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormonal Contraceptives for Systemic Use, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Reproductive Control Agents, Steroids, Testosterone Congeners",
DB08387,Mardepodect,investigational,CN1C=C(C(=N1)C1=CC=C(OCC2=NC3=CC=CC=C3C=C2)C=C1)C1=CC=NC=C1,C25H20N4O,1,"Heterocyclic Compounds, Fused-Ring"," cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A"
DB08388,"5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE",experimental,CCOCCC1(OC2=CC=C(OC3=CC=C(F)C=C3)C=C2)C(=O)NC(=O)NC1=O,C20H19FN2O6,1,, Collagenase 3
DB01032,Probenecid,approved; investigational,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,C13H19NO4S,1,"Adjuvants, Pharmaceutic, Amides, Antigout Preparations, Antirheumatic Agents, Compounds used in a research, industrial, or household setting, Cytochrome P-450 CYP2C19 Inhibitors, Cytochrome P-450 CYP2C8 Inducers, Cytochrome P-450 CYP2C8 Inducers (strength unknown), Cytochrome P-450 CYP2C9 Inhibitors, Cytochrome P-450 CYP2C9 Inhibitors (strength unknown), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Enzyme Inhibitors, Drugs that are Mainly Renally Excreted, Genito Urinary System and Sex Hormones, Gynecological Antiinfectives and Antiseptics, Musculo-Skeletal System, OAT1/SLC22A6 inhibitors, OAT3/SLC22A8 Inhibitors, OCT1 inhibitors, OCT2 Inhibitors, Pharmaceutic Aids, Pharmaceutical Preparations, Preparations Increasing Uric Acid Excretion, Sulfonamides, Sulfones, Sulfur Compounds, UGT1A1 Inhibitors, Uricosuric Agents"," Solute carrier family 22 member 6,  Solute carrier family 22 member 11,  Solute carrier family 22 member 8,  Pannexin-1,  Taste receptor type 2 member 16,  Cytochrome P450 2C8,  Cytochrome P450 3A4,  UDP-glucuronosyltransferase 1-1,  Cytochrome P450 2C9,  Serum albumin,  Solute carrier family 22 member 2,  Solute carrier family 22 member 1,  Canalicular multispecific organic anion transporter 2,  Multidrug resistance-associated protein 4,  Multidrug resistance-associated protein 5,  Monocarboxylate transporter 2,  Solute carrier family 22 member 5,  Multidrug resistance-associated protein 6,  Multidrug resistance-associated protein 1, 10. Solute carrier organic anion transporter family member 1A2, 11. Monocarboxylate transporter 1, 12. Sodium/bile acid cotransporter, 13. Solute carrier family 22 member 6, 14. Solute carrier family 22 member 10, 15. Solute carrier family 22 member 8, 16. Canalicular multispecific organic anion transporter 1, 17. ATP-binding cassette sub-family C member 11, 18. Solute carrier family 22 member 11, 19. Solute carrier organic anion transporter family member 1C1, 20. Solute carrier family 22 member 7, 21. Solute carrier family 22 member 12, 22. Solute carrier family 2, facilitated glucose transporter member 9"
DB01037,Selegiline,approved; investigational; vet_approved,C[C@H](CC1=CC=CC=C1)N(C)CC#C,C13H17N,1,"Agents that produce hypertension, Agents that reduce seizure threshold, Amines, Anti-Dyskinesia Agents, Anti-Parkinson Drugs, Antidepressive Agents, Antidepressive Agents Indicated for Depression, Central Nervous System Agents, Central Nervous System Depressants, Compounds used in a research, industrial, or household setting, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2A6 Inhibitors, Cytochrome P-450 CYP2A6 Inhibitors (strength unknown), Cytochrome P-450 CYP2A6 Substrates, Cytochrome P-450 CYP2B6 Inhibitors, Cytochrome P-450 CYP2B6 Inhibitors (strength unknown), Cytochrome P-450 CYP2B6 Substrates, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2C8 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Inhibitors, Cytochrome P-450 CYP2D6 Inhibitors (weak), Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Dopamine Agents, Enzyme Inhibitors, Ethylamines, Hypotensive Agents, Monoamine Oxidase A Inhibitors for interaction with Monoamine Oxidase A substrates, Monoamine Oxidase B Inhibitors, Monoamine Oxidase Inhibitors, Nervous System, Neuroprotective Agents, P-glycoprotein inhibitors, Phenethylamines, Protective Agents, Psychotropic Drugs, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin Agents, Serotonin Modulators"," Amine oxidase [flavin-containing] B,  Amine oxidase [flavin-containing] A,  Cytochrome P450 2B6,  Cytochrome P450 3A4,  Cytochrome P450 2A6,  Cytochrome P450 1A2,  Cytochrome P450 2C19,  Cytochrome P450 2C8,  Cytochrome P450 2C9,  Cytochrome P450 2D6,  P-glycoprotein 1"
DB08426,"THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE",experimental,[H][C@@]1(CCN(CC2=CC3=C(N2)C=NC=C3)C1=O)NS(=O)(=O)C1=CC2=C(S1)C=CC=N2,C19H17N5O3S2,1,, Coagulation factor X
DB15339,Methcathinone,investigational,CNC(C)C(=O)C1=CC=CC=C1,C10H13NO,1,Ketones,
DB03322,Dexpropranolol,experimental,CC(C)NC[C@@H](O)COC1=CC=CC2=C1C=CC=C2,C16H21NO2,1,"Adrenergic Agents, Adrenergic Antagonists, Adrenergic beta-Antagonists, Alcohols, Amines, Amino Alcohols, Antiarrhythmic agents, Antihypertensive Agents, Cardiovascular Agents, Naphthalenes, Neurotransmitter Agents, Phenoxypropanolamines, Propanolamines, Propanols, Vasodilating Agents",
DB15374,Cobalt Co-60,investigational,[60Co],Co,1,"Cobalt Isotopes, Elements, Isotopes, Metals, Metals, Heavy, Radioisotopes, Transition Elements",
DB01105,Sibutramine,approved; illicit; investigational; withdrawn,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,C17H26ClN,1,"Agents producing tachycardia, Alimentary Tract and Metabolism, Anti-Obesity Agents, Antidepressive Agents, Antiobesity Preparations, Excl. Diet Products, Appetite Depressants, Appetite Suppression, Central Nervous System Agents, Central Nervous System Depressants, Centrally Acting Antiobesity Products, Combined Inhibitors of Serotonin/Norepinephrine Reuptake, Cycloparaffins, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates, Dopamine Uptake Inhibitors, Drugs that are Mainly Renally Excreted, Norepinephrine Uptake Inhibitors, Norepinephrine, Serotonin, and Dopamine Reuptake Inhibitor Anorectic, Psychotropic Drugs, Selective Serotonin Reuptake Inhibitors, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin Agents, Serotonin and Noradrenaline Reuptake Inhibitors, Serotonin Modulators, Stimulants"," Sodium-dependent dopamine transporter,  Sodium-dependent serotonin transporter,  Sodium-dependent noradrenaline transporter,  Cytochrome P450 3A4"
DB03350,Cobalt hexammine ion,experimental,[NH3+][Co-3]([NH3+])([NH3+])([NH3+])([NH3+])[NH3+],CoH18N6,1,," Outer membrane protein TolC,  Chorismate synthase"
DB03368,"5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione",experimental,CC1(C(=O)NC(=O)NC1=O)C1=CC=C(OC2=CC=CC=C2)C=C1,C17H14N2O4,1,, Stromelysin-1
DB01136,Carvedilol,approved; investigational,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,C24H26N2O4,1,"Adrenergic Agents, Adrenergic alpha-1 Receptor Antagonists, Adrenergic alpha-Antagonists, Adrenergic Antagonists, Adrenergic beta-1 Receptor Antagonists, Adrenergic beta-Antagonists, Adrenergic beta2-Antagonists, Agents causing hyperkalemia, Alcohols, Alpha and Beta Blocking Agents, Amines, Amino Alcohols, Antiarrhythmic agents, Antihypertensive Agents, Antihypertensive Agents Indicated for Hypertension, Antioxidants, Biological Factors, Bradycardia-Causing Agents, Calcium Channel Blockers, Calcium-Regulating Hormones and Agents, Carbazoles, Cardiovascular Agents, Compounds used in a research, industrial, or household setting, Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP2E1 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates, Heterocyclic Compounds, Fused-Ring, Hypotensive Agents, Indoles, Membrane Transport Modulators, Negative Inotrope, Neurotransmitter Agents, P-glycoprotein inhibitors, Propanolamines, Propanols, Protective Agents, UGT1A1 Substrates, UGT2B7 substrates, Vasodilating Agents"," Beta-1 adrenergic receptor,  Alpha-1A adrenergic receptor,  Alpha-1 adrenergic receptors (Protein Group),  NADH dehydrogenase [ubiquinone] 1 subunit C2,  Beta-2 adrenergic receptor,  Vascular endothelial growth factor A,  Natriuretic peptides B,  Gap junction alpha-1 protein,  Potassium voltage-gated channel subfamily H member 2, 10. Vascular cell adhesion protein 1, 11. Alpha-1D adrenergic receptor, 12. Alpha-1B adrenergic receptor, 13. Alpha-2C adrenergic receptor, 14. Alpha-2B adrenergic receptor, 15. Alpha-2A adrenergic receptor, 16. E-selectin, 17. Hypoxia-inducible factor 1-alpha, 18. Inward rectifier potassium channel 4, 19. Inward rectifier potassium channel 2,  Cytochrome P450 1A2,  Cytochrome P450 3A4,  Cytochrome P450 1A1,  Cytochrome P450 2E1,  UDP-glucuronosyltransferase 1-1,  UDP-glucuronosyltransferase 2B4,  UDP-glucuronosyltransferase 2B7,  Cytochrome P450 2C9,  Cytochrome P450 2D6, 10. Xanthine dehydrogenase/oxidase,  Serum albumin,  P-glycoprotein 1"
